date,symbol,transition,prior_regime,new_regime,event,detector,fwd_5,fwd_10,fwd_20,fwd_40
2024-09-23,ALDX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.03405017921146958,-0.053763440860215006,-0.008960573476702427,-0.1577060931899641
2025-06-11,ALDX,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.07094594594594583,0.30743243243243246,0.570945945945946,0.777027027027027
2024-12-02,ALEC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.07968127490039834,-0.2111553784860557,-0.24701195219123506,-0.33864541832669315
2024-05-28,ALG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.03078611749947724,-0.06334936232490074,-0.10830022998118338,0.0037110600041814212
2024-08-08,ALGM,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.09503051438535315,0.05928509154315598,-0.07279860505666969,-0.06495204882301664
2025-11-21,ALGN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.02918069584736238,0.10606060606060619,0.11728395061728403,
2024-09-18,ALGS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.4194915254237288,-0.393361581920904,-0.47881355932203395,0.38276836158192085
2024-10-30,ALHC,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.20630861040068194,0.08951406649616356,0.09377664109121908,-0.07757885763000849
2025-03-11,ALK,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.024235645041014164,0.0035421327367635147,-0.2354586129753915,-0.06487695749440725
2025-01-31,ALLO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.1611111111111111,0.1333333333333333,0.0,-0.18888888888888888
2024-05-02,ALLR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.38699186991869916,-0.4530081300813008,-0.49918699186991866,-0.8157723577235773
2024-09-10,ALLY,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.033363942454851525,0.046219773492500726,0.06764615855524947,0.07805325987144163
2025-09-25,ALLY,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.0484937545922115,-0.04016654420769039,0.004653441097232536,-0.07984325251040891
2025-10-23,ALNT,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.014336917562723928,-0.09462365591397837,-0.1327956989247311,-0.01308243727598557
2024-09-17,ALRM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.020710059171597628,-0.004252958579881616,-0.0018491124260355818,0.11871301775147924
2024-08-01,ALT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.039408866995073843,0.024630541871921263,0.08538587848932688,0.06239737274220025
2024-05-10,ALTG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.02824858757062143,-0.004519774011299327,0.004519774011299438,-0.09152542372881367
2025-11-03,ALVO,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.08946322067594425,0.021868787276341894,-0.08548707753479134,
2024-08-01,ALZN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.3883357041251778,-0.4423897581792319,-0.34850640113798015,-0.49644381223328593
2024-08-15,AM,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.018080667593880273,0.024339360222531248,0.021557719054241975,0.08553546592489569
2024-08-05,AMAX,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.027685492801771794,0.06527184517217721,0.05864051046775276,0.06438854611612088
2024-04-01,AMC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.060509554140127375,-0.2133757961783439,-0.035031847133758065,0.5541401273885349
2025-04-03,AMCX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.058728881737731276,-0.018503620273531807,0.005631536604987941,0.04102976669348357
2024-07-31,AMDL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.21902478017585936,-0.06954436450839319,-0.004796163069544446,0.26458832933653076
2025-03-11,AMG,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.03738609412058436,0.07851703907127705,-0.10529272250655353,0.09362127075271509
2024-10-07,AMH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.0002642706131079642,-0.013213530655391104,-0.06976744186046513,-0.010570824524313016
2025-04-09,AMID,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.021113243761996192,0.00818618042226471,0.03390914907229692,0.0499040307101728
2024-05-23,AMIX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.046025104602510636,-0.42677824267782427,-0.5648535564853556,-0.502092050209205
2024-07-03,AMIX,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.0958690568978956,1.1044427123928298,0.6056118472330476,-0.10491036632891648
2024-07-15,AMIX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.11594202898550732,-0.15217391304347827,-0.5432608695652174,-0.3623188405797101
2024-10-24,AMP,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.012078300708038281,0.08607524642510067,0.1308978401856371,0.055353919993653466
2025-01-06,AMPG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.5075376884422111,-0.5100502512562815,-0.4798994974874372,-0.5954773869346733
2025-02-12,AMPH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.01634192331866746,-0.010370835952231316,-0.17536140791954746,-0.26084223758642366
2025-02-14,AMPL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.06312292358803995,0.01910299003322269,-0.00830564784053156,-0.28737541528239197
2024-09-23,AMPX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.017699115044247593,0.17699115044247815,0.36283185840707977,0.7079646017699117
2025-07-22,AMPY,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.022900763358778664,-0.03307888040712481,-0.038167938931297773,0.11959287531806617
2025-01-07,AMR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.006789116362296843,0.04847113309825812,-0.05426030208936372,-0.3011420451555181
2024-08-08,AMRX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.018018018018018056,0.03603603603603611,0.07979407979407993,0.1132561132561134
2025-10-03,AMSC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.051602023608768866,0.012141652613828047,-0.0011804384485666342,-0.49494097807757165
2025-12-19,AMST,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,,,,
2024-04-10,AMT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.05462739063530442,-0.04731809188832714,-0.003462299406462921,0.09633985491316777
2024-04-30,AMT,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.05665656330146884,0.08976451387269768,0.08020517603170907,0.13849382140359046
2024-08-14,AMTD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.008196721311475419,0.032786885245901676,0.008196721311475308,0.20491803278688514
2024-08-26,AMTD,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.0671641791044777,-0.0746268656716419,0.03731343283582067,0.00746268656716409
2025-06-03,AMTM,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.04692632566870025,0.0473955889253872,0.1403097137494136,0.1717503519474426
2024-04-09,AMTX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.20389344262295084,-0.2008196721311475,-0.17008196721311475,-0.33606557377049173
2025-03-13,AMTX,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.2515723270440251,0.23270440251572322,0.012578616352201255,-0.18867924528301894
2025-07-02,AN,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.013396858342374696,-0.0734940327373933,-0.09127789046653156,0.048823057691400606
2025-07-15,AN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.01660822131307227,-0.058883693746347165,0.00024352230664326235,0.0873270991622832
2024-03-18,ANET,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.055924236139914374,0.0052882621318954826,-0.09180146550532287,0.08412830084335687
2025-03-24,ANGI,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.07447447447447442,-0.26966966966966965,-0.2708708708708708,-0.019219219219219208
2024-05-01,ANGL,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.012747875354107707,0.018767705382436217,0.006373937677053965,0.0021246458923513956
2024-10-22,ANGO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.045392022008252986,-0.038514442916093405,-0.07565337001375516,0.22833562585969736
2025-01-08,ANGO,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.013137557959814528,-0.057959814528593556,-0.14683153013910355,-0.35316846986089645
2024-07-15,ANIX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.02795031055900632,-0.052795031055900776,-0.009316770186335477,-0.034161490683229934
2024-06-05,ANL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.30791856508449156,-0.3059961166541707,-0.36366956956379637,-0.40788588346117616
2025-09-30,ANL,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.038194251403791624,-0.06599210540946243,-0.16050480902874298,-0.22721965864235283
2025-05-06,ANTX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.026086956521739202,0.034782608695652195,-0.05217391304347807,-0.08695652173913038
2024-08-07,ANY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.025114155251141357,0.20163422254265795,-0.09637106464792122,0.03316510454217725
2025-03-19,AOK,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.005555555555555647,-0.003694906307732948,-0.023489047242016392,0.003958828186856556
2024-08-05,AOR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.017035157665820977,0.0478434215295398,0.04331279449075742,0.07140268213120682
2025-08-07,AOSL,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.09599027946537042,0.08221952207371386,0.13203726204941257,0.14297286350749272
2025-02-28,AOTG,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.05346854113851118,-0.0636160405623416,-0.08990781286010596,-0.0646808020281171
2024-11-27,AP,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.044554455445544594,0.0,0.01980198019801982,0.19306930693069302
2025-12-19,AP,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,,,,
2024-07-02,APD,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.018565737051792874,0.07756972111553795,0.05119521912350611,0.10274900398406372
2024-10-29,APD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.028322232794164348,-0.013257215350459872,0.06178242943228662,-0.06412940057088501
2024-04-18,APG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.008025682182985383,-0.0010700909577313622,-0.028357410379882375,0.018191546281433935
2024-04-08,APGE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.02837788355913584,-0.10948370560234344,-0.005675576711827057,-0.19480043939948744
2025-04-03,APLE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.03418803418803407,0.015384615384615552,0.0034188034188034067,-0.004273504273504147
2024-09-24,APLS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.09788617886178863,-0.10894308943089437,-0.10243902439024388,-0.05723577235772359
2024-12-03,APLT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.28402366863905326,-0.34911242603550285,-0.4685207100591716,-0.6671597633136095
2025-03-06,APO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.03368452292625013,0.0741207894346343,-0.08406291734678739,0.004377504080724126
2025-08-07,APP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.009146202039603035,-0.04248410847395612,0.12095852197375057,0.5611652261398454
2024-10-15,APPF,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.017527355547853563,0.07139674209040936,0.16482645937515472,0.28890429271674
2025-04-07,APPF,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.05959864040601559,0.025701913675094223,-0.0073101457373004886,0.015085905852772585
2025-07-31,APPF,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.12338245194105779,-0.007405191113770693,0.033061560326127726,0.04170094995885987
2025-10-31,APPF,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.010336831348504494,-0.025429391188146022,-0.10737727469244973,
2025-10-17,APPX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.646843549862763,-0.628138660160618,-0.7218664226898445,-0.605356307817424
2025-05-15,APRE,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.07777777777777783,-0.033333333333333326,0.02227777777777784,-0.09444444444444455
2025-09-12,APRH,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.0008513346859211346,0.0015117157974300355,-0.015542825317261366,-0.010216016231053948
2024-11-06,APRZ,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.007177594601544435,-0.0010342518205375129,0.019212781770040044,-0.021337801904040665
2025-08-22,APT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.012396694214875992,0.010330578512396604,-0.01446280991735538,-0.04958677685950419
2025-10-21,APTV,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.012267788293024884,-0.055380301437083834,-0.11473302955952802,-0.10328309381937151
2024-09-16,APVO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.46757575757575764,-0.4551515151515152,-0.5721212121212121,-0.12727272727272743
2024-11-27,APYX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.10059171597633132,0.0,-0.029585798816568087,-0.13609467455621305
2025-12-17,APYX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.013698630136986245,,,
2024-07-02,AQB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.08176100628930816,0.09748427672955984,0.03144654088050314,-0.44025157232704404
2025-10-24,AQMS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.12121212121212133,-0.20454545454545459,-0.24675324675324672,-0.3787878787878788
2024-03-14,AQST,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.1657142857142857,-0.1885714285714286,-0.25523809523809526,-0.4114285714285715
2025-02-26,AR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.017818574514038787,-0.027807775377969746,0.10610151187904959,-0.06749460043196542
2024-04-30,ARAY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.1784037558685445,-0.24882629107981213,-0.2582159624413145,-0.15962441314553988
2024-07-15,ARBK,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.31343283582089554,0.22388059701492513,-0.0746268656716419,-0.1268656716417912
2024-04-26,ARCB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.10196262413011181,-0.08202361404331848,-0.1695988740323715,-0.16310892172961133
2025-03-03,ARCC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.03357727077055539,-0.06801549720189415,-0.04606112785191563,-0.110202324580284
2025-10-07,ARCM,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.0006979062811565129,0.0013958125623130258,-0.0009970089730807485,-0.00029910269192423566
2025-03-14,ARCO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.010882708585247869,-0.014510278113663788,-0.12696493349455862,-0.041112454655380826
2024-07-01,ARCT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.04987320371935755,0.07269653423499567,-0.013102282333051551,-0.12848689771766686
2024-06-14,ARDX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.015748031496062964,0.1921259842519687,-0.022047244094488105,-0.08661417322834641
2025-05-16,ARDX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.023195876288659933,-0.0077319587628865705,-0.05670103092783496,0.18556701030927836
2025-01-28,AREB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.17834394904458595,-0.2738853503184714,-0.5987261146496816,-0.913375796178344
2024-05-21,ARES,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.010096086895975631,-0.028269043308731368,-0.062038713271132084,0.025623172260131
2025-04-04,ARGT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.07655762182706671,0.1334328763404371,0.12637437220035297,0.22519343016153126
2025-06-30,ARGX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.02282210369725346,0.008599107434418274,0.08629948115090147,0.2845869162947643
2024-04-29,ARI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.05805243445692876,-0.05617977528089879,-0.0646067415730337,-0.055243445692883864
2025-06-12,ARKB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.6776494884070214,-0.6664789261240964,-0.6257392283863701,-0.6287430770674928
2025-11-04,ARKB,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.02062780269058284,-0.07862481315396119,-0.0765321375186847,
2025-11-11,ARKF,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.09285173978819972,-0.09928139183055973,-0.038388804841149815,
2025-06-23,ARKQ,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.052277554873731535,0.044016993155534534,0.14219966957753138,0.13464715600660848
2024-08-01,ARKR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.05953635794051515,-0.14863818965834952,-0.08377989901595839,-0.13144878929716575
2024-11-06,ARKW,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.08844032878992825,0.1014462594943295,0.19696181458745188,0.20403704089064623
2025-11-17,ARKW,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.01854693441857347,0.01234238441523794,0.026886383347788367,
2025-11-12,ARKX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.07967032967032972,-0.06868131868131866,0.011332417582417431,
2025-01-22,ARLP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.03673028447965421,0.01332373064458059,-0.028087864602088675,-0.03925099027727763
2025-06-27,ARMG,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.21878787878787875,-0.24242424242424243,-0.035824242424242425,-0.3496969696969696
2025-10-09,ARMG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.01333333333333342,-0.07090158730158724,-0.17333333333333334,-0.35457777777777777
2024-05-20,AROC,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.075984990619137,-0.12101313320825524,-0.10459662288930582,0.07879924953095685
2025-11-03,AROW,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.029501525940996975,0.0020345879959309254,0.020684977958630224,
2025-02-12,ARQT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.015897047691143085,-0.031037093111279335,0.12112036336109,0.017411052233156532
2024-04-12,ARR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.01357220412595006,0.005428881650379802,0.051031487513572005,0.049402823018458
2024-06-28,ARRY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.05458089668615984,0.08479532163742709,0.0399610136452242,-0.3284600389863548
2025-04-08,ARTL,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.1976604923198566,0.1976604923198566,0.1976604923198566,0.2790548947105267
2024-04-12,ARTNA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.024383078730904728,0.013513513513513598,0.17802585193889553,0.005581668625146863
2025-01-10,ARTV,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.3016042780748662,-0.36363636363636365,-0.5679144385026738,-0.36898395721925126
2024-12-27,ARTW,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.2008196721311475,-0.3319672131147541,-0.30073770491803276,-0.319672131147541
2025-07-01,ARTY,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.030925284512617557,0.0348837209302324,0.08337456704601687,0.05863433943592278
2025-03-10,ARVN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.5045558086560364,-0.5096810933940774,-0.6372437357630979,-0.6042141230068336
