symbol,date,event,prior_regime
APYX,2025-11-07,SOS,DISTRIBUTION
AQB,2025-08-27,BC,ACCUMULATION
AQN,2025-10-01,BC,ACCUMULATION
AQN,2025-01-13,SPRING,MARKUP
AQN,2024-03-08,SOS,DISTRIBUTION
AQST,2025-09-04,BC,DISTRIBUTION
ARAI,2025-10-09,BC,DISTRIBUTION
ARAI,2025-10-14,SOS,DISTRIBUTION
AQMS,2025-10-13,SOS,DISTRIBUTION
AR,2025-01-15,SOS,DISTRIBUTION
ARAY,2025-08-18,BC,ACCUMULATION
ARBB,2025-09-19,BC,ACCUMULATION
ARBK,2025-10-06,BC,DISTRIBUTION
ARBK,2024-09-26,SPRING,ACCUMULATION
ARBK,2024-06-21,SOW,MARKUP
ARBE,2025-09-18,BC,MARKDOWN
ARBE,2025-07-16,SPRING,ACCUMULATION
ARBE,2024-03-21,SOS,DISTRIBUTION
ARBE,2025-08-07,SOW,ACCUMULATION
ARCB,2024-11-06,BC,DISTRIBUTION
ARCB,2025-04-30,SPRING,ACCUMULATION
ARCM,2025-12-22,BC,ACCUMULATION
ARCM,2025-01-02,SOW,ACCUMULATION
ARCC,2025-07-29,BC,ACCUMULATION
ARCX,2025-10-08,BC,MARKUP
ARCX,2025-10-06,SOS,DISTRIBUTION
ARCO,2025-08-13,BC,ACCUMULATION
ARCO,2024-12-13,SPRING,MARKUP
ARCO,2024-12-18,SOW,DISTRIBUTION
ARCT,2025-10-21,BC,DISTRIBUTION
ARDX,2025-01-13,BC,DISTRIBUTION
ARDX,2025-05-16,SPRING,MARKDOWN
ARDX,2025-05-05,SOW,ACCUMULATION
AREB,2025-09-23,BC,DISTRIBUTION
ARES,2025-02-05,BC,MARKUP
ARES,2024-05-21,SPRING,MARKDOWN
ARES,2025-02-04,SOS,DISTRIBUTION
ARGT,2025-10-09,BC,DISTRIBUTION
ARGX,2025-10-30,BC,ACCUMULATION
ARI,2025-02-11,BC,DISTRIBUTION
ARHS,2025-03-13,SPRING,ACCUMULATION
ARHS,2025-04-04,SOW,ACCUMULATION
ARKB,2025-10-21,BC,ACCUMULATION
ARKB,2025-06-16,SPRING,DISTRIBUTION
ARKB,2025-11-04,SOW,DISTRIBUTION
ARKF,2025-06-23,BC,ACCUMULATION
ARKF,2025-08-19,SOS,DISTRIBUTION
ARKG,2025-10-20,BC,ACCUMULATION
ARKK,2025-06-06,BC,ACCUMULATION
ARKK,2025-06-18,SOS,DISTRIBUTION
ARKQ,2025-06-23,SOS,ACCUMULATION
ARKR,2025-05-05,BC,DISTRIBUTION
ARKX,2025-09-25,SOS,DISTRIBUTION
ARKW,2025-06-23,BC,ACCUMULATION
ARKW,2024-11-06,SPRING,MARKDOWN
ARKW,2025-08-19,SOS,DISTRIBUTION
ARL,2025-11-05,BC,DISTRIBUTION
ARMG,2025-10-09,BC,MARKUP
ARMG,2025-06-27,SOS,ACCUMULATION
ARLU,2025-04-04,SOW,ACCUMULATION
ARLO,2025-08-12,SOS,DISTRIBUTION
ARLP,2025-07-28,BC,DISTRIBUTION
ARM,2025-10-13,BC,ACCUMULATION
ARMU,2025-10-08,BC,DISTRIBUTION
ARMN,2025-10-09,SOS,DISTRIBUTION
ARP,2024-09-24,SOS,DISTRIBUTION
ARQ,2025-08-12,BC,MARKDOWN
ARQ,2024-11-19,SOS,DISTRIBUTION
ARQ,2025-04-07,SOW,ACCUMULATION
AROW,2025-11-03,BC,MARKUP
AROW,2024-07-25,SOS,DISTRIBUTION
AROC,2024-05-20,SPRING,MARKDOWN
ARQT,2025-10-28,BC,ACCUMULATION
ARQT,2025-11-18,SOS,DISTRIBUTION
ARQT,2024-03-04,SOW,ACCUMULATION
ARR,2025-11-26,BC,ACCUMULATION
ARRY,2025-08-15,BC,DISTRIBUTION
ARTNA,2025-02-27,BC,DISTRIBUTION
ARTV,2025-12-15,BC,DISTRIBUTION
ARTL,2025-02-05,BC,ACCUMULATION
ARTL,2024-12-09,SPRING,ACCUMULATION
ARTL,2025-06-13,SOS,MARKDOWN
ARTL,2025-04-08,SOW,DISTRIBUTION
ARTY,2025-07-01,SOS,ACCUMULATION
ARTW,2025-06-30,BC,DISTRIBUTION
ARTW,2024-12-27,SOS,ACCUMULATION
ARVR,2025-10-01,SOS,DISTRIBUTION
ARVN,2025-07-09,BC,DISTRIBUTION
ARW,2025-07-30,BC,MARKDOWN
ARW,2024-06-10,SOS,DISTRIBUTION
ARW,2025-04-03,SOW,MARKUP
ARWR,2025-11-26,BC,ACCUMULATION
ARWR,2025-12-03,SOS,DISTRIBUTION
ASBP,2025-05-28,BC,DISTRIBUTION
ASAN,2025-12-03,BC,ACCUMULATION
ASAN,2024-09-04,SPRING,ACCUMULATION
AS,2025-11-18,BC,DISTRIBUTION
AS,2025-03-11,SPRING,ACCUMULATION
AS,2025-07-14,SOS,ACCUMULATION
ASGM,2025-12-10,SOS,DISTRIBUTION
ASC,2025-11-18,BC,DISTRIBUTION
ASC,2024-05-08,SPRING,MARKDOWN
ASGN,2024-11-06,BC,MARKUP
ASGN,2024-07-16,SOS,DISTRIBUTION
ASH,2025-12-01,BC,DISTRIBUTION
ASHR,2025-08-22,BC,ACCUMULATION
ASHR,2024-10-04,SOS,MARKDOWN
ASHS,2025-09-18,BC,DISTRIBUTION
ASHS,2024-09-10,SOW,ACCUMULATION
ASIA,2025-10-01,SOS,DISTRIBUTION
ASMG,2025-06-24,BC,MARKDOWN
ASMG,2025-09-15,SOS,ACCUMULATION
ASMG,2025-04-07,SOW,DISTRIBUTION
ASLE,2025-08-08,BC,DISTRIBUTION
ASML,2025-06-20,BC,MARKDOWN
ASML,2025-01-27,SPRING,DISTRIBUTION
ASML,2025-04-07,SOW,ACCUMULATION
ASND,2025-10-20,BC,ACCUMULATION
ASND,2025-08-05,SPRING,MARKDOWN
ASND,2025-11-17,SOS,DISTRIBUTION
ASMB,2025-11-14,BC,ACCUMULATION
ASMB,2025-08-06,SPRING,MARKDOWN
ASNS,2025-05-28,BC,DISTRIBUTION
ASNS,2025-08-04,SPRING,DISTRIBUTION
ASNS,2025-08-15,SOW,ACCUMULATION
ASO,2025-12-09,BC,ACCUMULATION
ASO,2024-12-02,SPRING,MARKDOWN
ASO,2024-08-05,SOW,ACCUMULATION
ASPI,2025-10-13,BC,ACCUMULATION
ASPI,2024-02-27,SOW,ACCUMULATION
ASPN,2025-07-29,BC,DISTRIBUTION
ASPS,2025-01-08,BC,ACCUMULATION
ASPS,2024-10-23,SPRING,DISTRIBUTION
ASPS,2024-08-09,SOW,ACCUMULATION
ASR,2025-02-06,BC,ACCUMULATION
ASR,2024-11-06,SPRING,MARKDOWN
ASR,2024-02-29,SOS,DISTRIBUTION
ASR,2024-11-01,SOW,MARKUP
ASRT,2025-11-11,BC,DISTRIBUTION
ASRV,2025-07-07,BC,ACCUMULATION
ASRV,2024-04-17,SPRING,MARKDOWN
ASST,2025-05-22,SOS,DISTRIBUTION
ASTC,2024-12-17,BC,ACCUMULATION
ASTC,2024-03-15,SPRING,MARKDOWN
ASTC,2024-03-28,SOS,ACCUMULATION
ASTC,2024-03-07,SOW,DISTRIBUTION
ASTE,2024-11-06,BC,DISTRIBUTION
ASTE,2025-06-26,SPRING,DISTRIBUTION
ASTX,2025-09-23,BC,DISTRIBUTION
ASTX,2025-10-02,SOS,DISTRIBUTION
ASTI,2025-12-15,BC,ACCUMULATION
ASTI,2024-08-20,SOS,MARKDOWN
ASTS,2025-12-04,BC,MARKUP
ASTS,2025-10-09,SOS,DISTRIBUTION
ASTL,2025-10-21,BC,ACCUMULATION
ASTL,2025-10-15,SPRING,MARKDOWN
ASTL,2025-09-29,SOW,ACCUMULATION
ASTH,2025-08-08,BC,DISTRIBUTION
ASUR,2025-10-31,BC,ACCUMULATION
ASUR,2024-02-27,SOS,DISTRIBUTION
ASUR,2024-05-02,SOW,MARKUP
ASX,2024-06-20,SOS,DISTRIBUTION
ASYS,2025-12-11,BC,ACCUMULATION
ATAI,2025-10-17,BC,ACCUMULATION
ATCH,2025-09-15,BC,MARKUP
ATCH,2024-06-10,SOS,DISTRIBUTION
ATAT,2025-12-02,BC,MARKDOWN
ATAT,2024-08-01,SOW,ACCUMULATION
ATEC,2025-08-01,BC,DISTRIBUTION
ATEC,2025-08-28,SOS,DISTRIBUTION
ATEN,2024-11-26,SPRING,DISTRIBUTION
ATEN,2024-05-01,SOS,MARKDOWN
ATER,2025-12-09,BC,DISTRIBUTION
ATER,2024-03-22,SOS,MARKDOWN
ATFV,2025-08-20,BC,MARKUP
ATFV,2025-08-12,SOS,ACCUMULATION
ATEX,2025-11-14,BC,DISTRIBUTION
ATEX,2025-06-25,SOW,ACCUMULATION
ATHR,2025-11-13,SOW,ACCUMULATION
ATGE,2025-05-09,BC,ACCUMULATION
ATGE,2024-11-06,SPRING,MARKDOWN
ATGE,2025-10-07,SOS,DISTRIBUTION
ATGL,2025-08-20,BC,DISTRIBUTION
ATGL,2025-02-19,SOS,MARKDOWN
ATGL,2024-04-22,SOW,ACCUMULATION
ATHA,2025-05-30,BC,DISTRIBUTION
ATHE,2024-11-29,BC,DISTRIBUTION
ATHE,2025-05-06,SPRING,DISTRIBUTION
ATHE,2024-04-11,SOS,MARKDOWN
ATHM,2024-09-26,BC,ACCUMULATION
ATHM,2024-10-02,SOS,DISTRIBUTION
ATHM,2024-04-12,SOW,ACCUMULATION
ATI,2025-12-10,BC,ACCUMULATION
ATI,2025-03-11,SPRING,ACCUMULATION
ATLN,2025-08-15,BC,MARKUP
ATLN,2025-03-13,SOS,DISTRIBUTION
ATLC,2024-11-14,SOS,DISTRIBUTION
ATKR,2024-11-06,BC,DISTRIBUTION
ATKR,2025-08-04,SPRING,MARKDOWN
ATKR,2025-02-04,SOW,ACCUMULATION
ATLO,2025-12-10,BC,ACCUMULATION
ATLO,2024-04-10,SOW,ACCUMULATION
ATLX,2025-10-14,BC,DISTRIBUTION
ATMP,2025-01-21,SOS,DISTRIBUTION
ATNM,2025-10-24,BC,ACCUMULATION
ATNM,2024-08-05,SPRING,MARKUP
ATNM,2024-12-06,SOW,DISTRIBUTION
ATMU,2024-08-02,BC,MARKUP
ATMU,2025-03-14,SPRING,ACCUMULATION
ATMU,2024-07-16,SOS,DISTRIBUTION
ATOM,2025-09-22,BC,ACCUMULATION
ATNI,2025-03-14,BC,ACCUMULATION
ATNI,2024-07-25,SOS,DISTRIBUTION
ATOS,2025-10-08,BC,ACCUMULATION
ATR,2025-10-31,SPRING,DISTRIBUTION
ATRA,2025-09-24,BC,DISTRIBUTION
ATRC,2025-07-28,BC,MARKUP
ATRC,2024-02-16,SPRING,DISTRIBUTION
ATRC,2024-10-30,SOS,MARKDOWN
ATRC,2024-03-20,SOW,ACCUMULATION
ATRO,2025-11-14,BC,ACCUMULATION
ATRO,2025-09-10,SPRING,MARKDOWN
ATRO,2025-12-11,SOS,DISTRIBUTION
ATYR,2025-09-12,BC,ACCUMULATION
ATYR,2024-10-15,SPRING,MARKDOWN
ATXG,2025-09-22,BC,DISTRIBUTION
ATXS,2025-10-08,BC,ACCUMULATION
AUGO,2025-09-29,SOS,DISTRIBUTION
AU,2025-10-02,SOS,DISTRIBUTION
AUBN,2025-07-14,SOS,DISTRIBUTION
AUDC,2025-07-17,BC,MARKUP
AUDC,2025-02-06,SOS,MARKDOWN
AUDC,2024-11-06,SOW,ACCUMULATION
AUGU,2025-09-03,SOS,DISTRIBUTION
AUMI,2025-09-19,BC,ACCUMULATION
AUMI,2025-09-29,SOS,DISTRIBUTION
AUNA,2025-01-17,BC,DISTRIBUTION
AUPH,2025-08-01,BC,ACCUMULATION
AUPH,2024-08-19,SPRING,MARKDOWN
AUGZ,2025-10-01,BC,ACCUMULATION
AUGZ,2025-11-10,SOS,DISTRIBUTION
AUID,2025-03-21,BC,MARKUP
AUID,2025-09-25,SPRING,DISTRIBUTION
AUID,2024-06-13,SOS,DISTRIBUTION
AUID,2025-11-13,SOW,ACCUMULATION
AUR,2025-05-02,BC,MARKUP
AUR,2025-01-07,SOS,DISTRIBUTION
AURA,2024-05-29,BC,MARKUP
AURA,2025-05-16,SPRING,MARKDOWN
AURA,2024-02-26,SOS,DISTRIBUTION
AURA,2025-04-08,SOW,DISTRIBUTION
AUTL,2025-03-20,SOW,ACCUMULATION
AUUD,2025-12-22,BC,DISTRIBUTION
AUST,2025-10-02,BC,DISTRIBUTION
AUST,2024-10-18,SOS,ACCUMULATION
AUSF,2024-11-11,BC,ACCUMULATION
AUSF,2025-07-11,SOS,DISTRIBUTION
AVA,2025-02-27,BC,ACCUMULATION
AVA,2024-04-30,SPRING,MARKDOWN
AVA,2025-04-04,SOS,DISTRIBUTION
AVAH,2025-10-22,BC,DISTRIBUTION
AVAL,2025-11-04,SOS,DISTRIBUTION
AVBC,2025-12-17,SOS,DISTRIBUTION
AVAV,2025-10-01,BC,ACCUMULATION
AVBP,2024-08-26,BC,ACCUMULATION
AVBP,2025-04-04,SPRING,MARKUP
AVBP,2024-11-06,SOS,DISTRIBUTION
AVDS,2025-05-08,SOS,DISTRIBUTION
AVD,2025-08-01,BC,ACCUMULATION
AVDL,2025-10-21,BC,MARKDOWN
AVDL,2024-12-03,SOW,ACCUMULATION
AVES,2025-04-04,SOW,ACCUMULATION
AVGO,2025-11-24,BC,ACCUMULATION
AVGX,2025-09-10,BC,MARKDOWN
AVGX,2025-04-07,SOW,ACCUMULATION
AVGV,2025-09-22,BC,ACCUMULATION
AVGV,2025-12-10,SOS,DISTRIBUTION
AVIR,2024-09-13,BC,MARKUP
AVIR,2024-02-29,SOS,DISTRIBUTION
AVL,2025-09-10,BC,ACCUMULATION
AVIV,2024-08-05,SOW,ACCUMULATION
AVLC,2025-10-14,SOS,DISTRIBUTION
AVMU,2025-11-03,BC,ACCUMULATION
AVMV,2024-11-06,SOS,DISTRIBUTION
AVNM,2024-08-09,SPRING,ACCUMULATION
AVNS,2024-04-25,SOW,ACCUMULATION
AVNT,2024-08-06,BC,DISTRIBUTION
AVNT,2025-04-09,SPRING,DISTRIBUTION
AVNW,2025-09-11,BC,MARKDOWN
AVNW,2024-11-06,SOW,ACCUMULATION
AVNV,2025-04-10,SPRING,ACCUMULATION
AVO,2025-09-08,BC,ACCUMULATION
AVO,2024-12-20,SOS,DISTRIBUTION
AVS,2025-12-12,SPRING,MARKDOWN
AVS,2025-11-24,SOW,ACCUMULATION
AVPT,2025-05-13,BC,ACCUMULATION
AVPT,2024-11-06,SPRING,MARKDOWN
AVSC,2024-07-11,BC,MARKDOWN
AVSC,2024-08-30,SPRING,MARKUP
AVSC,2024-07-31,SOS,DISTRIBUTION
AVT,2025-04-03,SOW,ACCUMULATION
AVTR,2024-06-11,SOW,ACCUMULATION
AVTX,2025-09-17,BC,DISTRIBUTION
AVUV,2025-07-01,BC,ACCUMULATION
AVXL,2025-07-23,BC,ACCUMULATION
AWAY,2025-05-27,BC,DISTRIBUTION
AVY,2025-10-22,BC,ACCUMULATION
AWK,2025-08-01,BC,DISTRIBUTION
AWI,2025-10-07,SOS,DISTRIBUTION
AWEG,2025-12-10,BC,ACCUMULATION
AWEG,2024-07-05,SOS,DISTRIBUTION
AWR,2025-11-04,BC,MARKUP
AWR,2024-05-08,SOS,DISTRIBUTION
AWX,2025-10-14,BC,ACCUMULATION
AWX,2024-03-26,SOW,ACCUMULATION
AX,2025-07-02,BC,DISTRIBUTION
AX,2025-07-31,SOS,DISTRIBUTION
AXIL,2025-08-05,BC,DISTRIBUTION
AXGN,2025-12-04,BC,ACCUMULATION
AXGN,2024-08-08,SPRING,MARKDOWN
AXL,2025-08-08,BC,ACCUMULATION
AXL,2025-04-07,SOW,DISTRIBUTION
AXS,2024-12-20,BC,DISTRIBUTION
AXS,2024-05-06,SPRING,MARKDOWN
AXS,2024-11-27,SOS,ACCUMULATION
AXSM,2025-11-03,BC,ACCUMULATION
AXSM,2024-12-30,SPRING,MARKDOWN
AYI,2024-11-06,SOS,DISTRIBUTION
AZI,2025-04-29,BC,DISTRIBUTION
AXTA,2025-02-04,BC,DISTRIBUTION
AXTA,2025-09-26,SPRING,ACCUMULATION
AXTA,2025-10-07,SOW,ACCUMULATION
AXTI,2025-12-09,BC,ACCUMULATION
AXTI,2024-11-01,SOW,ACCUMULATION
AZ,2025-06-17,BC,ACCUMULATION
AZ,2024-11-08,SPRING,MARKDOWN
AYTU,2025-12-17,BC,MARKUP
AYTU,2024-03-14,SOS,DISTRIBUTION
AZN,2025-10-01,BC,ACCUMULATION
AZN,2025-07-25,SPRING,MARKDOWN
AZN,2025-11-21,SOS,DISTRIBUTION
AZO,2025-09-11,BC,MARKDOWN
AZTR,2025-08-21,BC,MARKUP
AZTR,2024-07-01,SOS,DISTRIBUTION
AZTA,2025-11-21,BC,ACCUMULATION
AZTD,2025-12-03,BC,ACCUMULATION
AZZ,2024-11-21,BC,MARKDOWN
AZZ,2024-11-21,SPRING,MARKDOWN
AZZ,2025-07-10,SOS,DISTRIBUTION
BA,2025-12-02,BC,MARKUP
BA,2025-06-09,SOS,ACCUMULATION
B,2025-09-22,BC,ACCUMULATION
B,2025-05-09,SPRING,MARKUP
B,2024-06-26,SOS,DISTRIBUTION
B,2025-05-12,SOW,ACCUMULATION
BABA,2025-10-07,SOS,DISTRIBUTION
BAB,2025-09-08,BC,ACCUMULATION
BAC,2025-07-01,SOS,ACCUMULATION
BABX,2025-08-29,BC,DISTRIBUTION
BAER,2025-03-13,SPRING,ACCUMULATION
BAER,2025-03-17,SOW,ACCUMULATION
BAFN,2025-01-21,SOS,DISTRIBUTION
BALL,2025-04-09,SPRING,DISTRIBUTION
BAH,2025-04-02,BC,DISTRIBUTION
BAK,2025-03-26,BC,DISTRIBUTION
BAM,2024-04-05,SPRING,MARKDOWN
BAMA,2025-10-06,SOS,DISTRIBUTION
BAMB,2025-02-13,BC,ACCUMULATION
BAMG,2025-11-14,BC,DISTRIBUTION
BAMY,2025-02-13,BC,MARKUP
BAMY,2025-04-07,SPRING,DISTRIBUTION
BAMY,2025-04-07,SOW,DISTRIBUTION
BANC,2025-10-06,BC,ACCUMULATION
BANC,2025-12-10,SOS,DISTRIBUTION
BAND,2025-10-30,BC,DISTRIBUTION
BANL,2025-02-05,BC,MARKUP
BANL,2024-10-04,SOS,DISTRIBUTION
BANF,2024-07-22,BC,ACCUMULATION
BANF,2024-07-16,SPRING,MARKDOWN
BANF,2024-10-15,SOS,DISTRIBUTION
BAOS,2024-10-02,BC,MARKUP
BAOS,2024-05-14,SOS,DISTRIBUTION
BANX,2025-12-10,BC,ACCUMULATION
BANX,2024-11-04,SPRING,MARKDOWN
BANX,2025-09-19,SOS,ACCUMULATION
BARK,2025-10-29,BC,ACCUMULATION
BARK,2024-03-05,SOS,DISTRIBUTION
BAUG,2024-03-11,SPRING,MARKDOWN
BATT,2025-10-01,BC,MARKDOWN
BATT,2025-10-29,SOS,DISTRIBUTION
BATT,2025-04-04,SOW,ACCUMULATION
BATRK,2025-06-20,BC,ACCUMULATION
BAX,2025-02-20,BC,DISTRIBUTION
BB,2025-09-26,BC,DISTRIBUTION
BBAI,2025-10-13,BC,MARKUP
BBAI,2025-02-12,SOS,DISTRIBUTION
BBAR,2025-10-09,BC,DISTRIBUTION
BBBL,2025-08-27,BC,DISTRIBUTION
BBBL,2024-04-01,SOS,ACCUMULATION
BBBL,2024-04-01,SOW,ACCUMULATION
BBBI,2025-10-02,BC,MARKUP
BBBI,2025-09-17,SOS,ACCUMULATION
BBCP,2025-12-02,BC,ACCUMULATION
BBCP,2024-11-12,SPRING,MARKDOWN
BBCP,2024-11-04,SOW,DISTRIBUTION
BBD,2025-09-17,BC,ACCUMULATION
BBD,2025-01-14,SPRING,MARKDOWN
BBD,2025-11-13,SOS,DISTRIBUTION
BBD,2024-12-18,SOW,ACCUMULATION
BBDO,2024-08-05,BC,MARKDOWN
BBDO,2024-07-25,SPRING,DISTRIBUTION
BBDO,2024-08-02,SOW,ACCUMULATION
BBDC,2025-08-08,BC,ACCUMULATION
BBDC,2024-06-12,SOS,DISTRIBUTION
BBEU,2025-10-14,BC,ACCUMULATION
BBEU,2025-12-10,SOS,DISTRIBUTION
BBGI,2024-08-02,SOW,ACCUMULATION
BBH,2025-10-01,BC,ACCUMULATION
BBH,2024-07-25,SOS,DISTRIBUTION
BBIB,2025-09-05,SOS,DISTRIBUTION
BBIO,2025-10-27,BC,ACCUMULATION
BBIO,2025-06-20,SPRING,MARKDOWN
BBLB,2024-05-13,SPRING,MARKDOWN
BBLG,2025-12-09,BC,MARKUP
BBLG,2024-05-14,SOS,DISTRIBUTION
BBSB,2024-07-31,SOS,DISTRIBUTION
BBU,2025-09-25,BC,ACCUMULATION
BBU,2025-10-14,SOS,DISTRIBUTION
BBUC,2025-10-14,BC,ACCUMULATION
BBUC,2025-06-20,SPRING,MARKDOWN
BBY,2024-05-31,BC,ACCUMULATION
BBY,2024-06-17,SOS,DISTRIBUTION
BBY,2025-03-11,SOW,DISTRIBUTION
BBVA,2025-10-16,BC,ACCUMULATION
BBW,2025-12-03,BC,MARKUP
BBW,2024-12-05,SPRING,MARKDOWN
BBW,2025-08-28,SOS,DISTRIBUTION
BC,2025-10-23,BC,ACCUMULATION
BCAL,2024-11-06,BC,MARKDOWN
BCAL,2025-11-04,SOS,DISTRIBUTION
BCAL,2024-03-14,SOW,ACCUMULATION
BCAX,2025-10-20,BC,ACCUMULATION
BCAX,2025-06-03,SPRING,MARKDOWN
BCAX,2025-05-23,SOW,DISTRIBUTION
BCAB,2025-11-18,BC,ACCUMULATION
BCAB,2025-01-02,SPRING,DISTRIBUTION
BCAB,2025-03-04,SOW,ACCUMULATION
BCBP,2024-07-16,BC,DISTRIBUTION
BCBP,2024-07-22,SOS,DISTRIBUTION
BCDA,2025-04-29,BC,DISTRIBUTION
BCDF,2025-10-15,BC,MARKUP
BCDF,2025-10-07,SOS,DISTRIBUTION
BCG,2025-10-13,BC,DISTRIBUTION
BCE,2025-10-13,BC,DISTRIBUTION
BCH,2025-09-23,BC,MARKUP
BCH,2025-06-11,SOS,DISTRIBUTION
BCIL,2024-09-12,BC,DISTRIBUTION
BCIL,2025-05-12,SOS,DISTRIBUTION
BCO,2025-08-06,BC,ACCUMULATION
BCO,2025-10-23,SOS,DISTRIBUTION
BCS,2025-02-26,BC,ACCUMULATION
BCS,2024-04-23,SPRING,MARKDOWN
BCS,2025-07-17,SOS,DISTRIBUTION
BCRX,2025-05-05,BC,ACCUMULATION
BCRX,2024-05-15,SPRING,MARKDOWN
BCSF,2025-02-28,BC,ACCUMULATION
BCSF,2025-01-13,SPRING,MARKDOWN
BDIV,2025-02-19,BC,MARKDOWN
BDIV,2025-07-31,SOS,ACCUMULATION
BDL,2025-05-21,BC,MARKUP
BDL,2024-08-21,SOS,DISTRIBUTION
BDC,2025-07-17,BC,ACCUMULATION
BDC,2024-11-06,SOS,MARKDOWN
BDC,2024-04-17,SOW,ACCUMULATION
BDMD,2024-12-31,BC,ACCUMULATION
BDMD,2024-12-31,SPRING,ACCUMULATION
BDMD,2025-01-13,SOS,DISTRIBUTION
BDMD,2025-12-10,SOW,DISTRIBUTION
BDGS,2024-11-25,SOS,DISTRIBUTION
BDN,2025-09-26,BC,ACCUMULATION
BDN,2025-11-07,SPRING,DISTRIBUTION
BDN,2024-03-20,SOS,DISTRIBUTION
BDRX,2025-12-08,BC,MARKUP
BDRX,2025-10-09,SOS,DISTRIBUTION
BEAG,2025-10-13,BC,DISTRIBUTION
BEAG,2025-10-24,SOS,DISTRIBUTION
BDTX,2025-11-10,BC,MARKUP
BDTX,2024-02-28,SOS,DISTRIBUTION
BE,2025-09-30,BC,ACCUMULATION
BE,2025-10-13,SOS,DISTRIBUTION
BDSX,2024-08-30,BC,DISTRIBUTION
BDSX,2025-05-15,SPRING,DISTRIBUTION
BDSX,2025-09-15,SOS,ACCUMULATION
BDX,2024-08-01,BC,DISTRIBUTION
BEAT,2024-07-02,BC,DISTRIBUTION
BEAT,2025-08-12,SPRING,DISTRIBUTION
BEAT,2025-12-16,SOS,ACCUMULATION
BEAT,2025-08-18,SOW,ACCUMULATION
BEAM,2025-09-03,BC,DISTRIBUTION
BEDZ,2025-12-15,BC,MARKUP
BEDZ,2025-09-18,SOS,DISTRIBUTION
BEDZ,2025-04-08,SOW,ACCUMULATION
BEEM,2024-07-09,BC,DISTRIBUTION
BEEM,2025-01-23,SPRING,ACCUMULATION
BEEM,2025-04-08,SOW,ACCUMULATION
BEKE,2025-03-18,BC,DISTRIBUTION
BELFA,2025-06-11,BC,MARKUP
BELFA,2024-07-25,SOS,DISTRIBUTION
BEN,2025-01-31,BC,ACCUMULATION
BEN,2024-06-21,SPRING,MARKDOWN
BEN,2024-06-12,SOW,DISTRIBUTION
BEMB,2025-10-29,SOS,DISTRIBUTION
BENJ,2025-11-14,SOS,DISTRIBUTION
BENF,2025-10-22,BC,DISTRIBUTION
BEPC,2025-10-06,BC,ACCUMULATION
BEPC,2025-10-13,SOS,DISTRIBUTION
BEP,2025-10-01,BC,ACCUMULATION
BEP,2024-10-16,SOS,DISTRIBUTION
BETR,2025-09-18,BC,ACCUMULATION
BETZ,2025-12-19,BC,ACCUMULATION
BETZ,2024-08-05,SOW,ACCUMULATION
BETE,2025-07-16,BC,MARKUP
BETE,2024-12-04,SOS,DISTRIBUTION
BF.A,2024-12-05,BC,MARKDOWN
BF.A,2024-11-06,SOW,ACCUMULATION
BF.B,2024-12-05,BC,MARKDOWN
BF.B,2024-06-05,SOW,ACCUMULATION
BFAM,2025-10-31,BC,ACCUMULATION
BFAM,2024-03-14,SOS,ACCUMULATION
BFAM,2024-04-15,SOW,DISTRIBUTION
BFC,2025-06-13,SOS,DISTRIBUTION
BFEB,2025-02-18,SOS,DISTRIBUTION
BFH,2025-10-23,BC,DISTRIBUTION
BFH,2024-03-22,SOW,ACCUMULATION
BFIX,2024-10-04,BC,MARKUP
BFIX,2024-10-01,SOS,DISTRIBUTION
BFLY,2025-11-03,BC,DISTRIBUTION
BFOR,2025-07-30,SOS,DISTRIBUTION
BFRI,2025-06-30,BC,ACCUMULATION
BFRI,2024-03-18,SOS,DISTRIBUTION
BFRG,2025-09-22,BC,ACCUMULATION
BFRG,2024-07-09,SPRING,DISTRIBUTION
BFRG,2024-07-09,SOW,DISTRIBUTION
BFS,2024-06-28,BC,MARKUP
BFS,2024-03-01,SOS,DISTRIBUTION
BFST,2025-10-24,BC,ACCUMULATION
BFST,2024-10-30,SOS,DISTRIBUTION
BFST,2024-04-02,SOW,ACCUMULATION
BG,2025-10-15,BC,MARKUP
BG,2024-04-19,SOS,DISTRIBUTION
BGC,2025-11-06,BC,DISTRIBUTION
BGIG,2024-11-06,SOS,DISTRIBUTION
BGI,2025-01-28,BC,ACCUMULATION
BGI,2025-02-10,SOW,DISTRIBUTION
BGM,2025-03-21,BC,DISTRIBUTION
BGRO,2025-07-23,BC,ACCUMULATION
BGRO,2025-01-13,SPRING,MARKDOWN
BGRO,2025-10-16,SOS,DISTRIBUTION
BGRN,2025-02-24,BC,MARKUP
BGSF,2025-09-12,BC,MARKDOWN
BGSF,2024-11-14,SOW,ACCUMULATION
BH.A,2025-07-21,SOS,DISTRIBUTION
BH,2025-08-15,BC,DISTRIBUTION
BH,2025-06-09,SPRING,MARKDOWN
BH,2025-10-14,SOS,DISTRIBUTION
BHAT,2024-07-08,BC,MARKUP
BHAT,2024-07-03,SOS,DISTRIBUTION
BHB,2024-11-06,BC,ACCUMULATION
BHC,2025-12-01,BC,ACCUMULATION
BHF,2025-09-19,BC,ACCUMULATION
BHFAM,2025-11-06,BC,ACCUMULATION
BHFAM,2025-07-24,SPRING,MARKDOWN
BHFAM,2025-07-21,SOW,DISTRIBUTION
